Record_Number,Channel,CAN_ID_Hex,Frame_Type,Length,Timestamp,Data_Hex,First_4_Bytes,Float_Value
245,0,0x110,STD,8,2026-01-28T18:46:34.432545,03 00 03 00 47 2C 8C 48,03000300,0.000000
246,0,0x10F,STD,8,2026-01-28T18:46:34.489557,03 00 03 00 5A 56 3E 3D,03000300,0.000000
247,0,0x110,STD,8,2026-01-28T18:46:34.513563,03 00 03 00 41 E3 1D 48,03000300,0.000000
248,0,0x10F,STD,8,2026-01-28T18:46:34.570576,03 00 03 00 72 A8 FD 3C,03000300,0.000000
249,0,0x110,STD,8,2026-01-28T18:46:34.594581,03 00 03 00 01 65 FA 47,03000300,0.000000
250,0,0x10F,STD,8,2026-01-28T18:46:34.651594,03 00 03 00 3A D3 B1 3C,03000300,0.000000
251,0,0x110,STD,8,2026-01-28T18:46:34.664597,03 00 03 00 4C 40 4A 47,03000300,0.000000
252,0,0x10F,STD,8,2026-01-28T18:46:34.721610,03 00 03 00 30 4B BB 3C,03000300,0.000000
253,0,0x110,STD,8,2026-01-28T18:46:34.745615,03 00 03 00 64 41 0D 48,03000300,0.000000
254,0,0x10F,STD,8,2026-01-28T18:46:34.802628,03 00 03 00 50 2B 99 3C,03000300,0.000000
255,0,0x110,STD,8,2026-01-28T18:46:34.826634,03 00 03 00 6C AC C8 47,03000300,0.000000
256,0,0x10F,STD,8,2026-01-28T18:46:34.883646,03 00 03 00 0A 18 1D 3D,03000300,0.000000
257,0,0x110,STD,8,2026-01-28T18:46:34.907651,03 00 03 00 AF BF 60 48,03000300,0.000000
258,0,0x10F,STD,8,2026-01-28T18:46:34.964664,03 00 03 00 50 A5 2E 3D,03000300,0.000000
259,0,0x110,STD,8,2026-01-28T18:46:34.988670,03 00 03 00 9F 16 A1 48,03000300,0.000000
260,0,0x10F,STD,8,2026-01-28T18:46:35.045683,03 00 03 00 CC 09 28 3D,03000300,0.000000
261,0,0x110,STD,8,2026-01-28T18:46:35.069688,03 00 03 00 EC E0 47 48,03000300,0.000000
262,0,0x10F,STD,8,2026-01-28T18:46:35.126701,03 00 03 00 9C 6A 61 3D,03000300,0.000000
263,0,0x110,STD,8,2026-01-28T18:46:35.150706,03 00 03 00 0F 64 40 48,03000300,0.000000
264,0,0x10F,STD,8,2026-01-28T18:46:35.207719,03 00 03 00 CB F2 FE 3C,03000300,0.000000
265,0,0x110,STD,8,2026-01-28T18:46:35.231725,03 00 03 00 AF A8 89 48,03000300,0.000000
266,0,0x10F,STD,8,2026-01-28T18:46:35.277735,03 00 03 00 DF 7C 1D 3D,03000300,0.000000
267,0,0x110,STD,8,2026-01-28T18:46:35.301740,03 00 03 00 DA 9F B4 47,03000300,0.000000
268,0,0x10F,STD,8,2026-01-28T18:46:35.358754,03 00 03 00 D4 BA 1B 3D,03000300,0.000000
269,0,0x110,STD,8,2026-01-28T18:46:35.382355,03 00 03 00 AD DA E2 47,03000300,0.000000
270,0,0x10F,STD,8,2026-01-28T18:46:35.439370,03 00 03 00 18 5B 20 3D,03000300,0.000000
271,0,0x110,STD,8,2026-01-28T18:46:35.463375,03 00 03 00 A8 BB 38 48,03000300,0.000000
272,0,0x10F,STD,8,2026-01-28T18:46:35.465376,03 00 01 00 00 00 00 00,03000100,0.000000
273,0,0x10F,STD,8,2026-01-28T18:46:35.465376,03 00 01 00 00 00 00 00,03000100,0.000000
274,0,0x110,STD,8,2026-01-28T18:46:35.465376,03 00 02 00 39 C4 3E 41,03000200,0.000000
275,0,0x110,STD,8,2026-01-28T18:46:35.467375,03 00 01 00 00 00 00 00,03000100,0.000000
276,0,0x10F,STD,8,2026-01-28T18:46:35.524389,03 00 03 00 D7 AE 30 3D,03000300,0.000000
277,0,0x110,STD,8,2026-01-28T18:46:35.548394,03 00 03 00 D6 84 6A 48,03000300,0.000000
278,0,0x10F,STD,8,2026-01-28T18:46:35.605407,03 00 03 00 0C 14 31 3D,03000300,0.000000
279,0,0x110,STD,8,2026-01-28T18:46:35.629413,03 00 03 00 15 AF 3F 48,03000300,0.000000
280,0,0x10F,STD,8,2026-01-28T18:46:35.686425,03 00 03 00 5F FF 5C 3D,03000300,0.000000
281,0,0x110,STD,8,2026-01-28T18:46:35.709777,03 00 03 00 AA B8 9A 48,03000300,0.000000
282,0,0x10F,STD,8,2026-01-28T18:46:35.755787,03 00 03 00 06 10 34 3D,03000300,0.000000
283,0,0x110,STD,8,2026-01-28T18:46:35.779793,03 00 03 00 0A 5A EC 48,03000300,0.000000
284,0,0x10F,STD,8,2026-01-28T18:46:35.836805,03 00 03 00 9C 12 64 3D,03000300,0.000000
285,0,0x110,STD,8,2026-01-28T18:46:35.860811,03 00 03 00 CE DC 99 48,03000300,0.000000
286,0,0x10F,STD,8,2026-01-28T18:46:35.917824,03 00 03 00 5A FC 46 3D,03000300,0.000000
287,0,0x110,STD,8,2026-01-28T18:46:35.941829,03 00 03 00 5D A9 4F 48,03000300,0.000000
288,0,0x10F,STD,8,2026-01-28T18:46:35.998841,03 00 03 00 9C 16 70 3D,03000300,0.000000
289,0,0x110,STD,8,2026-01-28T18:46:36.022847,03 00 03 00 99 A1 B1 48,03000300,0.000000
290,0,0x10F,STD,8,2026-01-28T18:46:36.079860,03 00 03 00 7F C9 37 3D,03000300,0.000000
291,0,0x110,STD,8,2026-01-28T18:46:36.103866,03 00 03 00 DD 7C 88 48,03000300,0.000000
292,0,0x10F,STD,8,2026-01-28T18:46:36.160879,03 00 03 00 34 F3 2D 3D,03000300,0.000000
293,0,0x110,STD,8,2026-01-28T18:46:36.184884,03 00 03 00 C5 BC E1 48,03000300,0.000000
294,0,0x10F,STD,8,2026-01-28T18:46:36.241466,03 00 03 00 5B 31 38 3D,03000300,0.000000
295,0,0x110,STD,8,2026-01-28T18:46:36.265472,03 00 03 00 89 27 E7 48,03000300,0.000000
296,0,0x10F,STD,8,2026-01-28T18:46:36.321993,03 00 03 00 8E CA FB 3C,03000300,0.000000
297,0,0x110,STD,8,2026-01-28T18:46:36.345998,03 00 03 00 25 D0 C1 48,03000300,0.000000
298,0,0x10F,STD,8,2026-01-28T18:46:36.395010,03 00 03 00 C4 D4 52 3D,03000300,0.000000
299,0,0x110,STD,8,2026-01-28T18:46:36.418596,03 00 03 00 48 75 A5 48,03000300,0.000000
300,0,0x10F,STD,8,2026-01-28T18:46:36.474371,03 00 03 00 B9 FE C0 3C,03000300,0.000000
301,0,0x110,STD,8,2026-01-28T18:46:36.498377,03 00 03 00 23 46 73 48,03000300,0.000000
302,0,0x10F,STD,8,2026-01-28T18:46:36.500040,03 00 02 00 39 C4 3E 41,03000200,0.000000
303,0,0x110,STD,8,2026-01-28T18:46:36.500040,03 00 02 00 47 B0 3C 41,03000200,0.000000
304,0,0x10F,STD,8,2026-01-28T18:46:36.502040,03 00 01 00 00 00 00 00,03000100,0.000000
305,0,0x110,STD,8,2026-01-28T18:46:36.502040,03 00 01 00 00 00 00 00,03000100,0.000000
306,0,0x10F,STD,8,2026-01-28T18:46:36.558462,03 00 03 00 B7 EE 11 3D,03000300,0.000000
307,0,0x110,STD,8,2026-01-28T18:46:36.581877,03 00 03 00 EC 68 D5 47,03000300,0.000000
308,0,0x10F,STD,8,2026-01-28T18:46:36.638890,03 00 03 00 37 90 25 3D,03000300,0.000000
309,0,0x110,STD,8,2026-01-28T18:46:36.662894,03 00 03 00 F6 A2 CC 47,03000300,0.000000
310,0,0x10F,STD,8,2026-01-28T18:46:36.719223,03 00 03 00 D5 87 D2 3C,03000300,0.000000
311,0,0x110,STD,8,2026-01-28T18:46:36.743229,03 00 03 00 B8 DB 25 48,03000300,0.000000
312,0,0x10F,STD,8,2026-01-28T18:46:36.799835,03 00 03 00 3F F1 46 3D,03000300,0.000000
313,0,0x110,STD,8,2026-01-28T18:46:36.823842,03 00 03 00 64 F6 3E 48,03000300,0.000000
314,0,0x10F,STD,8,2026-01-28T18:46:36.880855,03 00 03 00 25 FC 21 3D,03000300,0.000000
315,0,0x110,STD,8,2026-01-28T18:46:36.904444,03 00 03 00 EF 31 E7 47,03000300,0.000000
316,0,0x10F,STD,8,2026-01-28T18:46:36.967459,03 00 03 00 B6 0C 37 3D,03000300,0.000000
317,0,0x110,STD,8,2026-01-28T18:46:36.980461,03 00 03 00 D4 62 AF 48,03000300,0.000000
318,0,0x10F,STD,8,2026-01-28T18:46:37.037474,03 00 03 00 FD 06 08 3D,03000300,0.000000
319,0,0x110,STD,8,2026-01-28T18:46:37.061479,03 00 03 00 5D 59 DF 48,03000300,0.000000
320,0,0x10F,STD,8,2026-01-28T18:46:37.118492,03 00 03 00 07 79 0A 3D,03000300,0.000000
321,0,0x110,STD,8,2026-01-28T18:46:37.142498,03 00 03 00 5E 02 A8 48,03000300,0.000000
322,0,0x10F,STD,8,2026-01-28T18:46:37.198594,03 00 03 00 C7 2A 41 3D,03000300,0.000000
323,0,0x110,STD,8,2026-01-28T18:46:37.222601,03 00 03 00 23 D4 0F 49,03000300,0.000000
324,0,0x10F,STD,8,2026-01-28T18:46:37.279614,03 00 03 00 50 CF 1A 3D,03000300,0.000000
325,0,0x110,STD,8,2026-01-28T18:46:37.303619,03 00 03 00 5E 9F CB 48,03000300,0.000000
326,0,0x10F,STD,8,2026-01-28T18:46:37.360632,03 00 03 00 F8 F4 75 3D,03000300,0.000000
327,0,0x110,STD,8,2026-01-28T18:46:37.384637,03 00 03 00 61 5B 0A 49,03000300,0.000000
328,0,0x10F,STD,8,2026-01-28T18:46:37.430648,03 00 03 00 5A 51 2A 3D,03000300,0.000000
329,0,0x110,STD,8,2026-01-28T18:46:37.465655,03 00 03 00 7C 37 0D 49,03000300,0.000000
330,0,0x10F,STD,8,2026-01-28T18:46:37.511666,03 00 03 00 E3 92 74 3D,03000300,0.000000
331,0,0x110,STD,8,2026-01-28T18:46:37.535671,03 00 03 00 2F AD D2 48,03000300,0.000000
332,0,0x10F,STD,8,2026-01-28T18:46:37.548674,03 00 02 00 47 B0 3C 41,03000200,0.000000
333,0,0x10F,STD,8,2026-01-28T18:46:37.548674,03 00 02 00 36 11 3C 41,03000200,0.000000
334,0,0x110,STD,8,2026-01-28T18:46:37.548674,03 00 02 00 36 11 3C 41,03000200,0.000000
335,0,0x10F,STD,8,2026-01-28T18:46:37.550675,03 00 01 00 00 00 00 00,03000100,0.000000
336,0,0x10F,STD,8,2026-01-28T18:46:37.596685,03 00 03 00 05 EA 6F 3D,03000300,0.000000
337,0,0x110,STD,8,2026-01-28T18:46:37.620690,03 00 03 00 81 A6 C1 48,03000300,0.000000
338,0,0x10F,STD,8,2026-01-28T18:46:37.677703,03 00 03 00 6F 69 48 3D,03000300,0.000000
339,0,0x110,STD,8,2026-01-28T18:46:37.701709,03 00 03 00 22 F4 55 48,03000300,0.000000
340,0,0x10F,STD,8,2026-01-28T18:46:37.758721,03 00 03 00 C8 F6 87 3D,03000300,0.000000
341,0,0x110,STD,8,2026-01-28T18:46:37.782727,03 00 03 00 38 09 A0 48,03000300,0.000000
342,0,0x10F,STD,8,2026-01-28T18:46:37.828737,03 00 03 00 3A 2A 29 3D,03000300,0.000000
343,0,0x110,STD,8,2026-01-28T18:46:37.852743,03 00 03 00 30 E3 4F 48,03000300,0.000000
344,0,0x10F,STD,8,2026-01-28T18:46:37.909756,03 00 03 00 EA BC 79 3D,03000300,0.000000
345,0,0x110,STD,8,2026-01-28T18:46:37.933761,03 00 03 00 FB 97 87 48,03000300,0.000000
346,0,0x10F,STD,8,2026-01-28T18:46:37.990774,03 00 03 00 78 82 68 3D,03000300,0.000000
347,0,0x110,STD,8,2026-01-28T18:46:38.014133,03 00 03 00 67 17 A1 48,03000300,0.000000
348,0,0x10F,STD,8,2026-01-28T18:46:38.071146,03 00 03 00 21 AC 5C 3D,03000300,0.000000
349,0,0x110,STD,8,2026-01-28T18:46:38.095152,03 00 03 00 53 B7 12 48,03000300,0.000000
350,0,0x10F,STD,8,2026-01-28T18:46:38.152165,03 00 03 00 77 34 9B 3D,03000300,0.000000
351,0,0x110,STD,8,2026-01-28T18:46:38.176170,03 00 03 00 6B 84 14 48,03000300,0.000000
352,0,0x10F,STD,8,2026-01-28T18:46:38.232730,03 00 03 00 34 38 3B 3D,03000300,0.000000
353,0,0x110,STD,8,2026-01-28T18:46:38.256737,03 00 03 00 88 2D D2 47,03000300,0.000000
354,0,0x10F,STD,8,2026-01-28T18:46:38.313750,03 00 03 00 BD BB 76 3D,03000300,0.000000
355,0,0x110,STD,8,2026-01-28T18:46:38.337755,03 00 03 00 BD DB 59 48,03000300,0.000000
356,0,0x10F,STD,8,2026-01-28T18:46:38.395272,03 00 03 00 BB 4D 39 3D,03000300,0.000000
357,0,0x110,STD,8,2026-01-28T18:46:38.418807,03 00 03 00 27 BF 9A 48,03000300,0.000000
358,0,0x10F,STD,8,2026-01-28T18:46:38.474716,03 00 03 00 26 9A 2F 3D,03000300,0.000000
359,0,0x110,STD,8,2026-01-28T18:46:38.498721,03 00 03 00 C4 0F 03 48,03000300,0.000000
360,0,0x10F,STD,8,2026-01-28T18:46:38.555734,03 00 03 00 87 47 12 3D,03000300,0.000000
361,0,0x110,STD,8,2026-01-28T18:46:38.579739,03 00 03 00 B3 8D A5 48,03000300,0.000000
362,0,0x110,STD,8,2026-01-28T18:46:38.603041,03 00 01 00 00 00 00 00,03000100,0.000000
363,0,0x110,STD,8,2026-01-28T18:46:38.603041,03 00 01 00 00 00 00 00,03000100,0.000000
364,0,0x10F,STD,8,2026-01-28T18:46:38.603041,03 00 02 00 12 99 30 41,03000200,0.000000
365,0,0x110,STD,8,2026-01-28T18:46:38.603041,03 00 02 00 12 99 30 41,03000200,0.000000
366,0,0x10F,STD,8,2026-01-28T18:46:38.627046,03 00 03 00 8B FA 0F 3D,03000300,0.000000
367,0,0x110,STD,8,2026-01-28T18:46:38.650556,03 00 03 00 5B 08 08 48,03000300,0.000000
368,0,0x10F,STD,8,2026-01-28T18:46:38.707568,03 00 03 00 D3 E9 05 3D,03000300,0.000000
369,0,0x110,STD,8,2026-01-28T18:46:38.731574,03 00 03 00 38 F2 A7 48,03000300,0.000000
370,0,0x10F,STD,8,2026-01-28T18:46:38.788587,03 00 03 00 11 0D 2D 3D,03000300,0.000000
371,0,0x110,STD,8,2026-01-28T18:46:38.812444,03 00 03 00 AA 70 43 48,03000300,0.000000
372,0,0x10F,STD,8,2026-01-28T18:46:38.869456,03 00 03 00 3A 1E 59 3D,03000300,0.000000
373,0,0x110,STD,8,2026-01-28T18:46:38.893462,03 00 03 00 76 E1 B0 48,03000300,0.000000
374,0,0x10F,STD,8,2026-01-28T18:46:38.950474,03 00 03 00 0C E4 31 3D,03000300,0.000000
375,0,0x110,STD,8,2026-01-28T18:46:38.974027,03 00 03 00 12 37 A8 48,03000300,0.000000
376,0,0x10F,STD,8,2026-01-28T18:46:39.031040,03 00 03 00 BA A3 7F 3D,03000300,0.000000
377,0,0x110,STD,8,2026-01-28T18:46:39.055045,03 00 03 00 D1 5A 3C 48,03000300,0.000000
378,0,0x10F,STD,8,2026-01-28T18:46:39.111668,03 00 03 00 CE 43 37 3D,03000300,0.000000
379,0,0x110,STD,8,2026-01-28T18:46:39.135674,03 00 03 00 30 56 AE 48,03000300,0.000000
380,0,0x10F,STD,8,2026-01-28T18:46:39.192261,03 00 03 00 7B B6 57 3D,03000300,0.000000
381,0,0x110,STD,8,2026-01-28T18:46:39.216266,03 00 03 00 34 0C 95 48,03000300,0.000000
382,0,0x10F,STD,8,2026-01-28T18:46:39.273279,03 00 03 00 5E B5 84 3D,03000300,0.000000
383,0,0x110,STD,8,2026-01-28T18:46:39.297285,03 00 03 00 E8 C8 CC 48,03000300,0.000000
384,0,0x10F,STD,8,2026-01-28T18:46:39.354297,03 00 03 00 D6 4A 2D 3D,03000300,0.000000
385,0,0x110,STD,8,2026-01-28T18:46:39.378303,03 00 03 00 3F C4 C7 48,03000300,0.000000
386,0,0x10F,STD,8,2026-01-28T18:46:39.424313,03 00 03 00 84 6F 8C 3D,03000300,0.000000
387,0,0x110,STD,8,2026-01-28T18:46:39.448318,03 00 03 00 52 8A 55 48,03000300,0.000000
388,0,0x10F,STD,8,2026-01-28T18:46:39.505331,03 00 03 00 23 5B 63 3D,03000300,0.000000
389,0,0x110,STD,8,2026-01-28T18:46:39.529337,03 00 03 00 16 49 11 48,03000300,0.000000
390,0,0x10F,STD,8,2026-01-28T18:46:39.586350,03 00 03 00 46 85 5B 3D,03000300,0.000000
391,0,0x110,STD,8,2026-01-28T18:46:39.610355,03 00 03 00 28 34 65 48,03000300,0.000000
392,0,0x10F,STD,8,2026-01-28T18:46:39.656365,03 00 01 00 00 00 00 00,03000100,0.000000
393,0,0x10F,STD,8,2026-01-28T18:46:39.656365,03 00 02 00 C0 BB 34 41,03000200,0.000000
394,0,0x110,STD,8,2026-01-28T18:46:39.656365,03 00 02 00 C0 BB 34 41,03000200,0.000000
395,0,0x10F,STD,8,2026-01-28T18:46:39.656365,03 00 01 00 00 00 00 00,03000100,0.000000
396,0,0x10F,STD,8,2026-01-28T18:46:39.669368,03 00 03 00 E4 2A 58 3D,03000300,0.000000
397,0,0x110,STD,8,2026-01-28T18:46:39.693374,03 00 03 00 AE 5D D9 48,03000300,0.000000
398,0,0x10F,STD,8,2026-01-28T18:46:39.750386,03 00 03 00 8F 42 05 3D,03000300,0.000000
399,0,0x110,STD,8,2026-01-28T18:46:39.774392,03 00 03 00 D5 8A 87 48,03000300,0.000000
400,0,0x10F,STD,8,2026-01-28T18:46:39.831406,03 00 03 00 01 02 56 3D,03000300,0.000000
401,0,0x110,STD,8,2026-01-28T18:46:39.855410,03 00 03 00 F3 AF 86 48,03000300,0.000000
402,0,0x10F,STD,8,2026-01-28T18:46:39.912423,03 00 03 00 E1 34 14 3D,03000300,0.000000
403,0,0x110,STD,8,2026-01-28T18:46:39.925426,03 00 03 00 EE 67 D1 48,03000300,0.000000
404,0,0x10F,STD,8,2026-01-28T18:46:39.982439,03 00 03 00 0D F7 3E 3D,03000300,0.000000
405,0,0x110,STD,8,2026-01-28T18:46:40.006444,03 00 03 00 5E 17 A4 48,03000300,0.000000
406,0,0x10F,STD,8,2026-01-28T18:46:40.063457,03 00 03 00 1F 91 49 3D,03000300,0.000000
407,0,0x110,STD,8,2026-01-28T18:46:40.087462,03 00 03 00 08 8F 35 48,03000300,0.000000
408,0,0x10F,STD,8,2026-01-28T18:46:40.144475,03 00 03 00 45 5A 38 3D,03000300,0.000000
409,0,0x110,STD,8,2026-01-28T18:46:40.168480,03 00 03 00 04 7D 3E 48,03000300,0.000000
410,0,0x10F,STD,8,2026-01-28T18:46:40.225494,03 00 03 00 BF 38 59 3D,03000300,0.000000
411,0,0x110,STD,8,2026-01-28T18:46:40.249498,03 00 03 00 A2 72 8E 48,03000300,0.000000
412,0,0x10F,STD,8,2026-01-28T18:46:40.306512,03 00 03 00 A8 7E 42 3D,03000300,0.000000
413,0,0x110,STD,8,2026-01-28T18:46:40.330517,03 00 03 00 C5 D2 42 48,03000300,0.000000
414,0,0x10F,STD,8,2026-01-28T18:46:40.389202,03 00 03 00 7C C9 8B 3D,03000300,0.000000
415,0,0x110,STD,8,2026-01-28T18:46:40.413208,03 00 03 00 D4 1A F1 47,03000300,0.000000
416,0,0x10F,STD,8,2026-01-28T18:46:40.470220,03 00 03 00 6A 1D 42 3D,03000300,0.000000
417,0,0x110,STD,8,2026-01-28T18:46:40.483223,03 00 03 00 87 03 9B 48,03000300,0.000000
418,0,0x10F,STD,8,2026-01-28T18:46:40.540237,03 00 03 00 02 34 8C 3D,03000300,0.000000
419,0,0x110,STD,8,2026-01-28T18:46:40.564242,03 00 03 00 4F CC E9 48,03000300,0.000000
420,0,0x10F,STD,8,2026-01-28T18:46:40.621254,03 00 03 00 CC 97 85 3D,03000300,0.000000
421,0,0x110,STD,8,2026-01-28T18:46:40.645260,03 00 03 00 FF C9 85 48,03000300,0.000000
422,0,0x10F,STD,8,2026-01-28T18:46:40.701525,03 00 03 00 24 FD 83 3D,03000300,0.000000
423,0,0x110,STD,8,2026-01-28T18:46:40.714528,03 00 01 00 00 00 00 00,03000100,0.000000
424,0,0x10F,STD,8,2026-01-28T18:46:40.714528,03 00 01 00 00 00 00 00,03000100,0.000000
425,0,0x10F,STD,8,2026-01-28T18:46:40.714528,03 00 02 00 0C 01 2C 41,03000200,0.000000
426,0,0x110,STD,8,2026-01-28T18:46:40.714528,03 00 01 00 00 00 00 00,03000100,0.000000
427,0,0x110,STD,8,2026-01-28T18:46:40.727531,03 00 03 00 D3 10 01 49,03000300,0.000000
428,0,0x10F,STD,8,2026-01-28T18:46:40.784027,03 00 03 00 13 AA 94 3D,03000300,0.000000
429,0,0x110,STD,8,2026-01-28T18:46:40.807195,03 00 03 00 43 51 95 48,03000300,0.000000
430,0,0x10F,STD,8,2026-01-28T18:46:40.864207,03 00 03 00 77 DD 2F 3D,03000300,0.000000
431,0,0x110,STD,8,2026-01-28T18:46:40.888213,03 00 03 00 AE 7F 45 48,03000300,0.000000
432,0,0x10F,STD,8,2026-01-28T18:46:40.945225,03 00 03 00 D2 45 62 3D,03000300,0.000000
433,0,0x110,STD,8,2026-01-28T18:46:40.969231,03 00 03 00 75 72 A6 48,03000300,0.000000
434,0,0x10F,STD,8,2026-01-28T18:46:41.026244,03 00 03 00 B6 74 48 3D,03000300,0.000000
435,0,0x110,STD,8,2026-01-28T18:46:41.050249,03 00 03 00 7E 19 82 48,03000300,0.000000
436,0,0x10F,STD,8,2026-01-28T18:46:41.096260,03 00 03 00 B2 6D 3B 3D,03000300,0.000000
437,0,0x110,STD,8,2026-01-28T18:46:41.120265,03 00 03 00 0D 04 BE 48,03000300,0.000000
438,0,0x10F,STD,8,2026-01-28T18:46:41.177278,03 00 03 00 75 7F 72 3D,03000300,0.000000
439,0,0x110,STD,8,2026-01-28T18:46:41.201283,03 00 03 00 41 7A C2 48,03000300,0.000000
440,0,0x10F,STD,8,2026-01-28T18:46:41.257309,03 00 03 00 A8 19 46 3D,03000300,0.000000
441,0,0x110,STD,8,2026-01-28T18:46:41.280932,03 00 03 00 D0 A3 AE 48,03000300,0.000000
442,0,0x10F,STD,8,2026-01-28T18:46:41.337945,03 00 03 00 4C DD 62 3D,03000300,0.000000
443,0,0x110,STD,8,2026-01-28T18:46:41.361530,03 00 03 00 E0 E3 52 48,03000300,0.000000
444,0,0x10F,STD,8,2026-01-28T18:46:41.418083,03 00 03 00 8B D4 28 3D,03000300,0.000000
445,0,0x110,STD,8,2026-01-28T18:46:41.441661,03 00 03 00 CC F3 B4 48,03000300,0.000000
446,0,0x10F,STD,8,2026-01-28T18:46:41.498673,03 00 03 00 9D 66 72 3D,03000300,0.000000
447,0,0x110,STD,8,2026-01-28T18:46:41.521717,03 00 03 00 E6 D7 98 48,03000300,0.000000
448,0,0x10F,STD,8,2026-01-28T18:46:41.578731,03 00 03 00 54 96 27 3D,03000300,0.000000
449,0,0x110,STD,8,2026-01-28T18:46:41.606737,03 00 03 00 FB C7 95 48,03000300,0.000000
450,0,0x10F,STD,8,2026-01-28T18:46:41.658749,03 00 03 00 55 EB 2F 3D,03000300,0.000000
451,0,0x110,STD,8,2026-01-28T18:46:41.682754,03 00 03 00 CD 61 30 48,03000300,0.000000
452,0,0x10F,STD,8,2026-01-28T18:46:41.739767,03 00 03 00 30 B2 38 3D,03000300,0.000000
453,0,0x110,STD,8,2026-01-28T18:46:41.763773,03 00 03 00 D3 3E A3 48,03000300,0.000000
454,0,0x110,STD,8,2026-01-28T18:46:41.763773,03 00 02 00 0C 01 2C 41,03000200,0.000000
455,0,0x10F,STD,8,2026-01-28T18:46:41.763773,03 00 02 00 0C 01 2C 41,03000200,0.000000
456,0,0x10F,STD,8,2026-01-28T18:46:41.763773,03 00 01 00 00 00 00 00,03000100,0.000000
457,0,0x110,STD,8,2026-01-28T18:46:41.763773,03 00 02 00 0C 01 2C 41,03000200,0.000000
458,0,0x10F,STD,8,2026-01-28T18:46:41.820785,03 00 03 00 6B 89 3B 3D,03000300,0.000000
459,0,0x110,STD,8,2026-01-28T18:46:41.844023,03 00 03 00 AA 30 B5 48,03000300,0.000000
460,0,0x10F,STD,8,2026-01-28T18:46:41.900684,03 00 03 00 32 8B 69 3D,03000300,0.000000
461,0,0x110,STD,8,2026-01-28T18:46:41.924689,03 00 03 00 E1 32 1C 48,03000300,0.000000
462,0,0x10F,STD,8,2026-01-28T18:46:41.981702,03 00 03 00 D3 35 01 3D,03000300,0.000000
463,0,0x110,STD,8,2026-01-28T18:46:42.005707,03 00 03 00 D5 00 85 48,03000300,0.000000
464,0,0x10F,STD,8,2026-01-28T18:46:42.062720,03 00 03 00 1C 81 7D 3D,03000300,0.000000
465,0,0x110,STD,8,2026-01-28T18:46:42.086227,03 00 03 00 CD F3 96 48,03000300,0.000000
466,0,0x10F,STD,8,2026-01-28T18:46:42.143241,03 00 03 00 D1 37 34 3D,03000300,0.000000
467,0,0x110,STD,8,2026-01-28T18:46:42.167246,03 00 03 00 2E AE 71 48,03000300,0.000000
468,0,0x10F,STD,8,2026-01-28T18:46:42.212760,03 00 03 00 32 B5 41 3D,03000300,0.000000
469,0,0x110,STD,8,2026-01-28T18:46:42.236766,03 00 03 00 87 E9 2F 48,03000300,0.000000
470,0,0x10F,STD,8,2026-01-28T18:46:42.293778,03 00 03 00 39 BD 71 3D,03000300,0.000000
471,0,0x110,STD,8,2026-01-28T18:46:42.317785,03 00 03 00 B5 4E 87 48,03000300,0.000000
472,0,0x10F,STD,8,2026-01-28T18:46:42.378798,03 00 03 00 AF 95 3A 3D,03000300,0.000000
473,0,0x110,STD,8,2026-01-28T18:46:42.402803,03 00 03 00 37 15 5B 48,03000300,0.000000
474,0,0x10F,STD,8,2026-01-28T18:46:42.459196,03 00 03 00 D6 4A 55 3D,03000300,0.000000
475,0,0x110,STD,8,2026-01-28T18:46:42.483202,03 00 03 00 E1 E5 27 48,03000300,0.000000
476,0,0x10F,STD,8,2026-01-28T18:46:42.540214,03 00 03 00 9E A8 1C 3D,03000300,0.000000
477,0,0x110,STD,8,2026-01-28T18:46:42.564221,03 00 03 00 78 30 C6 48,03000300,0.000000
478,0,0x10F,STD,8,2026-01-28T18:46:42.621233,03 00 03 00 DB 91 48 3D,03000300,0.000000
479,0,0x110,STD,8,2026-01-28T18:46:42.645238,03 00 03 00 62 68 85 48,03000300,0.000000
480,0,0x10F,STD,8,2026-01-28T18:46:42.702252,03 00 03 00 0B 2C 1A 3D,03000300,0.000000
481,0,0x110,STD,8,2026-01-28T18:46:42.726257,03 00 03 00 04 D0 E7 47,03000300,0.000000
482,0,0x10F,STD,8,2026-01-28T18:46:42.772268,03 00 03 00 92 90 4C 3D,03000300,0.000000
483,0,0x110,STD,8,2026-01-28T18:46:42.796272,03 00 03 00 60 C1 F8 47,03000300,0.000000
484,0,0x110,STD,8,2026-01-28T18:46:42.820278,03 00 01 00 00 00 00 00,03000100,0.000000
485,0,0x10F,STD,8,2026-01-28T18:46:42.820278,03 00 02 00 83 4A 2B 41,03000200,0.000000
486,0,0x110,STD,8,2026-01-28T18:46:42.820278,03 00 02 00 83 4A 2B 41,03000200,0.000000
487,0,0x10F,STD,8,2026-01-28T18:46:42.820278,03 00 01 00 00 00 00 00,03000100,0.000000
488,0,0x10F,STD,8,2026-01-28T18:46:42.855286,03 00 03 00 05 04 5F 3D,03000300,0.000000
489,0,0x110,STD,8,2026-01-28T18:46:42.879292,03 00 03 00 AB F2 C8 47,03000300,0.000000
490,0,0x10F,STD,8,2026-01-28T18:46:42.936304,03 00 03 00 6A 23 1C 3D,03000300,0.000000
491,0,0x110,STD,8,2026-01-28T18:46:42.967180,03 00 03 00 27 0E 1C 48,03000300,0.000000
